-102.72 0.24 -56.01
-80.76 0.16 -56.16
-57.40 -0.39 -57.77
-43.07 -0.32 -79.12
-7.34 -0.44 -71.45
23.14 -0.56 -31.82
40.30 -0.55 -6.55
41.25 -0.55 14.60
29.59 -0.55 31.08
13.20 -0.16 38.51
-24.52 -0.32 38.03
-35.30 -0.53 30.52
-49.91 -0.32 3.96
-57.09 -0.49 -12.01
-70.67 -0.43 -22.59
-58.22 -0.47 -23.86
-28.87 -0.13 -26.06
-48.77 -0.50 -24.74
-67.21 -0.44 -25.99
-91.94 0.16 -47.98
-99.02 0.16 -54.27
-108.28 -0.12 -61.30
Custom
MessageBox "Make sure teleporter is unlocked by killing enough mobs"
-116.07 1.25 -66.65
Custom
ClickActor "teleporter_from_floor1_to_throne"
-116.07 1.25 -66.65
87.15 955.84 12.07
87.10 955.84 17.43
85.20 961.51 36.24
80.58 966.92 46.94
74.31 968.98 59.91
48.88 968.75 52.15
24.00 968.69 69.38
3.98 968.66 80.57
5.70 968.66 67.12
-16.47 968.69 55.63
-44.68 968.75 39.51
-54.76 968.75 29.26
-58.07 968.75 22.62
-60.48 968.75 17.79
Custom
ClickActor "Runic Ward Location"
-70.90 968.75 1.44
-64.17 968.75 10.90
-45.98 968.75 36.50
-32.59 968.75 50.16
-19.53 968.73 54.56
7.11 968.66 66.31
10.57 968.66 82.27
-8.36 969.56 92.09
-28.84 972.41 96.77
-47.15 979.06 97.20
-65.20 987.24 92.86
-79.96 989.38 83.20
-84.60 989.90 76.66
-88.06 990.26 68.26
-91.46 990.83 58.18
-98.65 993.40 36.91
-98.78 993.46 33.59
Custom
MessageBox "Hide behind the rock every time Lady Najena summons it"
-97.07 993.57 25.63
-93.38 993.65 20.10
Custom
HailActor "Manifestation of The Consumer" 
-93.38 993.65 20.10
-67.88 993.24 4.16
-84.83 998.51 0.42
Custom
HailActor "Overlord Lucan D'Lere" 6
-82.88 996.99 0.45
-67.29 993.20 0.67
-78.69 993.38 28.74
Custom
HailActor "Lady Najena" 3
-78.69 993.38 28.74
Custom
HailActor "Lady Najena" 6
-78.69 993.38 28.74
-109.62 993.42 45.15
Custom
ClickActor Exit
-108.594795 993.430664 44.452389
